year,state,genre,genre_detailed,event_count
2026,VA,Unknown,unknown,3
2026,VT,Country/Folk/Americana,alternative country,1
2026,VT,Country/Folk/Americana,americana,1
2026,VT,Country/Folk/Americana,folk,1
2026,VT,Country/Folk/Americana,singer-songwriter,1
2026,VT,Hip-Hop/Rap,hip hop,1
2026,VT,Jazz/Blues,blues,1
2026,VT,Jazz/Blues,blues rock,1
2026,VT,Jazz/Blues,jazz,2
2026,VT,Jazz/Blues,jazz-rock,1
2026,VT,Pop,pop,1
2026,VT,Rock,hard rock,1
2026,VT,Rock,indie,1
2026,VT,Rock,jam band,1
2026,VT,Rock,rock,1
2026,VT,Rock,soft rock,2
2026,VT,Unknown,unknown,3
2026,WA,Classical,opera,1
2026,WA,Country/Folk/Americana,country,1
2026,WA,Hip-Hop/Rap,nerdcore,1
2026,WA,Metal,power metal,2
2026,WA,Metal,symphonic metal,1
2026,WA,Punk/Hardcore,horror punk,2
2026,WA,Punk/Hardcore,punk,4
2026,WA,Punk/Hardcore,punk rock,2
2026,WA,R&B/Soul/Funk,alternative r&b,1
2026,WA,Rock,anatolian rock,1
2026,WA,Rock,grunge,1
2026,WA,Rock,rock,2
2026,WA,Unknown,unknown,1
2026,WI,Country/Folk/Americana,country,1
2026,WI,Country/Folk/Americana,folk,1
2026,WI,Country/Folk/Americana,folk rock,1
2026,WI,Hip-Hop/Rap,alternative hip hop,1
2026,WI,Hip-Hop/Rap,crunk,1
2026,WI,Hip-Hop/Rap,hip hop,1
2026,WI,Hip-Hop/Rap,hip-hop,1
2026,WI,Hip-Hop/Rap,rap,1
2026,WI,Metal,brutal death metal,1
2026,WI,Metal,death metal,2
2026,WI,Metal,metalcore,1
2026,WI,Punk/Hardcore,beatdown hardcore,1
2026,WI,Punk/Hardcore,emo,1
2026,WI,Punk/Hardcore,hardcore,1
2026,WI,Punk/Hardcore,hardcore punk,2
2026,WI,R&B/Soul/Funk,funk,1
2026,WI,Rock,rock music,1
2026,WI,Unknown,unknown,1
2026,WV,Country/Folk/Americana,alternative country,1
2026,WV,Country/Folk/Americana,americana,1
2026,WV,Country/Folk/Americana,country,3
2026,WV,Country/Folk/Americana,folk,1
2026,WV,Country/Folk/Americana,folk rock,1
2026,WV,Country/Folk/Americana,singer-songwriter,1
2026,WV,Jazz/Blues,blues,1
2026,WV,Punk/Hardcore,psychobilly,1
2026,WV,Punk/Hardcore,punk rock,1
2026,WV,Rock,grunge,1
2026,WV,Rock,hard rock,2
2026,WV,Rock,southern rock,1
2026,WV,Rock,surf,1
2026,WV,Rock,surf rock,1
2026,WV,Unknown,unknown,3
2026,WY,Country/Folk/Americana,bluegrass,2
2026,WY,Country/Folk/Americana,country,2
2026,WY,Country/Folk/Americana,singer-songwriter,1
2026,WY,Electronic/Dance,electronic,1
2026,WY,Hip-Hop/Rap,hip hop,2
2026,WY,Jazz/Blues,blues,1
2026,WY,Jazz/Blues,blues rock,2
2026,WY,Other/Uncategorized,#animaltalk,1
2026,WY,Pop,pop,1
2026,WY,R&B/Soul/Funk,soul,1
2026,WY,Rock,alternative rock,2
2026,WY,Rock,indie rock,1
2026,WY,Rock,southern rock,1
2026,WY,Unknown,unknown,2
